,title,content,category
160,"'RRR' के डायरेक्टर SS Rajamouli ने खरीदी Volvo की यह कार, सोशल मीडिया पर सामने आई तस्वीर",फिल्म निर्माता और निर्देशक SS Rajamouli की हाल ही में एक नई Volvo Car अपने गैरेज में शामिल की है। जानकारी के अनुसार SS Rajamouli ने Volvo XC40 को अपने नाम किया है। इस बात की जानकारी Volvo Cars India ने अपने आधिकारिक सोशल मीडिया अकाउंट के जरिए साझा की है और कार की डिलीवरी लेते हुए उनकी एक तस्वीर भी पोस्ट की है।,automobile
161,"Maruti Suzuki की ये नई कार भारत में लॉन्च, कीमत 11.29 लाख से शुरू","भारत की बड़ी कारमेकर कंपनी Maruti Suzuki ने XL6 MPV को भारत में लॉन्च कर दिया है। 2022 Maruti Suzuki XL6 की शुरुआती कीमत 11.29 लाख रुपये (एक्सशोरूम) रखी गई है। 2022 Maruti XL6 में नया 1.5-लीटर K15C डुअलजेट, डुअल VVT इंजन दिया गया है। ये इंजन 101.6bhp का पावर और 136.8Nm का टॉर्क जनरेट करता है। इस इंजन के साथ 5-स्पीड मैनुअल गियरबॉक्स और 6-स्पीड टॉर्क कन्वर्टर ऑटोमैटिक दिया गया है।  Maruti XL6 के ऑटोमैटिक वर्जन में पैडल शिफ्टर्स दिए गए हैं और ये 20.27km/l की माइलेज देता है। वहीं, मैनुअल वर्जन की फ्यूल एफिशिएंसी 20.97km/l की है। फेसलिफ्टेड 2022 Maruti Suzuki XL6 की डिजाइन में पुराने मॉडल की तुलना में कुछ बदलाव किए गए हैं। कार की साइड में मशीन फिनिशिंग के साथ टू-टोन 16-इंच अलॉय व्हील्स दिए गए हैं। साथ ही ब्लैक फिनिशिंग में B और C पिलर्स, एक शार्क फिन एंटेना और साइड में क्रोम एलिमेंट्स दिए गए हैं। इंटीरियर की बात करें तो इसमें ए़ंड्रॉयड ऑटो और ऐपल कार प्ले सपोर्ट के साथ 7-इंच स्मार्ट प्ले प्रो टचस्क्रीन इंफोटेनमेंट सिस्टम दिया गया है। साथ ही यहां वॉयस असिस्टेंट का भी सपोर्ट है। इस नई कार में 40 से ज्यादा कनेक्टेड कार फीचर्स भी दिए गए हैं। ग्राहक कंपैटिबल स्मार्टवॉच और Amazon Alexa असिस्टेंट के जरिए कार से रिमोटली भी कनेक्ट कर सकते हैं। नई XL6 में ड्राइवर और फ्रंट पैसेंजर के लिए वेंटिलेटेड सीट्स भी दिए गए हैं। इसमें रूफ माउंटेड AC वेंट्स भी मौजूद हैं। सेफ्टी को ध्यान में रखकर इसमें चार एयरबैग्स, इलेक्ट्रॉनिक स्टेबिलिटी कंट्रोल और हिल होल्ड असिस्ट जैसे फीचर्स दिए गए हैं। साथ ही इसमें 360 डिग्री कैमरा भी दिया गया है। इसे Zeta, Alpha और Alpha+ वाले तीन वेरिएंट्स में पेश किया गया है।",automobile
162,"सस्ती कार खरीदने वालों को झटका! इस कंपनी ने बंद किया प्रोडक्शन, ऑल्टो से थी टक्कर","इस फैसले के साथ ही डैटसन का लगभग 9 साल का लंबा सफर भारत में खत्म हो गया है. सिर्फ भारत ही नहीं, वैश्विक स्तर पर भी डैटसन को बंद किया जा रहा है. कंपनी लंबे समय से इसकी योजना बना रही थी. जापान की कार मेकर कंपनी निसान ने आखिरकार भारत में डैटसन ब्रांड की गाड़ियों का प्रोडक्शन बंद करने का फैसला किया है. इस फैसले के साथ ही डैटसन का लगभग 9 साल का लंबा सफर भारत में खत्म हो गया है. सिर्फ भारत ही नहीं, वैश्विक स्तर पर भी डैटसन को बंद किया जा रहा है. कंपनी लंबे समय से इसकी योजना बना रही थी. रूस और इंडोनेशिया में प्रोडक्शन बंद होने के बाद ग्लोबल लेवल पर डैटसन को बंद करने की बात कही जा रही थी. भारत में डैटसन सिर्फ तीन मॉडल्स डैटसन गो, गो प्लस और रेड-गो की बिक्री करती है. गो और गो प्लस का प्रोडक्शन पहले ही बंद कर दिया था और अब कंपनी ने रेडी-गो हैचबैक का उत्पादन भी रोक दिया है. कंपनी ने एक आधिकारिक बयान में कहा, ""निसान की वैश्विक परिवर्तन रणनीति के हिस्से के रूप में, कंपनी मुख्य मॉडल और सेगमेंट पर ध्यान केंद्रित कर रही है, जो ग्राहकों, डीलर भागीदारों और व्यापार के लिए सबसे अधिक लाभ लाती है. डैटसन रेडी-गो का उत्पादन चेन्नई संयंत्र में बंद हो गया है."" निसान ने 2013 में डैटसन ब्रैंड को री-लॉन्च किया था. भारत उन पहले देशों में से था जहां डैटसन गो हैचबैक को लॉन्च किया गया. 2014 में लॉन्च के समय इस कार की सबसे बड़ी खासियत किफायती दाम था. इसकी कीमत 3.12 लाख रुपये से 3.69 लाख रुपये तक (एक्स-शोरूम) थी. यह कंपनी के लिए बहुत सफल प्रोडक्ट नहीं रहा. 2015 में कंपनी ने डैटसन गो का एक्सटेंडेड वर्जन Datsun Go Plus लॉन्च किया था. यह एक कॉम्पैक्ट एमपीवी थी. गो हैचबैक की तरह गो प्लस को भी किफायती दाम पर लाया गया था, हालांकि फीचर्स में कमी के चलते इसकी भी खास बिक्री नहीं हुई. बाद में डैटसन ने रेडी-गो लॉन्च की, जो कि मारुति ऑल्टो, रेनॉल्ट क्विड को टक्कर देती थी. बिक्री में कोई खास सफलता हासिल न करने के चलते कंपनी अब तीनों गाड़ियों को बंद कर रही है. पुरानी कार खरीदने से पहले इन बातों का जरूर रखें ध्यान, बाद में नहीं होगी कोई परेशानी पुरानी कारों का मेंटेनेंस खर्च क्यों बढ़ जाता है? यहां जानें कारण और इसे कम करने के टिप्स",automobile
163,"Kia EV6 Electric Car: भारतीय बाजार में जल्द लॉन्च होगी किया की पहली इलेक्ट्रिक कार, 26 मई से शुरू होगी बुकिंग","ऑटो डेस्क. कार निर्माता कंपनी किआ इंडिया जल्द ही भारत में अपनी इलेक्ट्रिक एसयूवी ईवी6 लॉन्च करने जा रही है। किया ने ईवी 6 की बुकिंग 26 मई को शुरू करने की घोषणा की है। हालांकि, कंपनी ने अभी तक कार की कीमत और लॉन्चिंग डेट का खुलासा नहीं किया है। किआ इंडिया के प्रबंध निदेशक एवं मुख्य कार्यपालक अधिकारी ताए-जिन पार्क ने कहा, ''हम भारत में नए स्तर का किआ अनुभव देंगे जिसकी शुरुआत ईवी6 के साथ की जाएगी।'' उन्होंने बताया कि ईवी6 किआ की सबसे अत्याधुनिक गाड़ी है और 2022 में इसकी सीमित संख्या में बिक्री की जाएगी। पार्क ने कहा, ''ईवी6 के लिए बुकिंग 26 मई से शुरू होगी। इसे भारत में जल्द ही उतारा जाएगा।'' डिजाइन ईवी6 को बेहद स्पोर्टी और एयरोडायनामिक डिजाइन दिया गया है। कंपनी का दावा है कि ईवी6 के डिजाइन के कारण इसका परफॉर्मेंस काफी शानदार होने वाला है। इसमें स्लोपिंग रूफ, एंगुलर रियर विंडो, एलईडी हेडलाइट, एलईडी स्ट्रिप टेल लाइट और बड़ा रियर विंडस्क्रीन दिया गया है। रेंज कंपनी का दावा है कि सिंगल चार्ज पर ईवी6 510Km की रेंज ऑफर कर सकती है। उम्मीद है कि किया भारत में कई पावरट्रेन के साथ EV6 को पेश करेगी, जिससे ग्राहकों को रेंज और प्रदर्शन के मामले में बेहतर विकल्प मिलेगा। किया इस इलेक्ट्रिक एसयूवी की पूरी तरह निर्मित यूनिट को भारत में सीबीयू रूट के माध्यम से आयात करेगी। मई 2021 में इस इलेक्ट्रिक एसयूवी का ग्लोबल लेवल पर खुलासा किया गया था।",automobile
164,"EV: नीति आयोग ने बैटरी स्वैपिंग नीति का मसौदा किया जारी, इंसेंटिव, कड़े टेस्टिंग प्रोटोकॉल का दिया सुझाव",विस्तार सरकार के थिंक टैंक नीति आयोग ने गुरुवार को इलेक्ट्रिक वाहनों के लिए बैटरी स्वैपिंग नीति का मसौदा पेश किया। आयोग ने इंसेंटिव के साथ-साथ स्वैपेबल बैटरी के लिए एक कड़े टेस्टिंग प्रोटोकॉल का सुझाव दिया है।,automobile
165,"Ola के इलेक्ट्रिक स्कूटरों में जल्द मिलेगा ये बड़ा अपडेट, जानें","नई दिल्ली: Ola Electric जल्द ही अपने इलेक्ट्रिक स्कूटर S1 और S1 Pro में अपना पहला बड़ा OTA अपडेट रोल आउट करने जा रही है। मूवओएस 2 अपडेट से कुछ दिन पहले, इलेक्ट्रिक टू-व्हीलर निर्माता ने खुलासा किया है कि वह अपने इलेक्ट्रिक स्कूटर में एक और नया फीचर जोड़ने जा रही है। ओला इलेक्ट्रिक के संस्थापक और सीईओ भाविश अग्रवाल ने ओला ऐप का एक वीडियो साझा किया, जिसमें दिखाया गया है कि अपडेट रोल आउट होने के बाद ऐप लॉक फीचर सक्रिय हो जाएगा। अग्रवाल ने ट्विटर पर वीडियो साझा किया और कहा, ""हमारे पास ओला इलेक्ट्रिक ऐप मूवओएस 2 के लिए तैयार है"", यह संकेत देते हुए कि रोल आउट जल्द ही होगा। इससे पहले, ओला इलेक्ट्रिक ने खुलासा किया था कि नया सॉफ्टवेयर अपडेट उसके इलेक्ट्रिक स्कूटर S1 और में पहले से हाइलाइट किए गए कुछ फीचर्स को सक्रिय करेगा। पिछले साल अगस्त में लॉन्च होने के बाद S1 और S1 Pro इलेक्ट्रिक स्कूटर के लिए यह पहला बड़ा ओवर-द-एयर (OTA) अपडेट है। जोड़े जाने वाले कुछ फीचर्स में ब्लूटूथ कनेक्टिविटी, नेविगेशन और क्रूज कंट्रोल फीचर्स शामिल हैं। ओला इलेक्ट्रिक ने आगामी ओटीए अपडेट में सक्रिय होने वाली सुविधाओं की पूरी सूची साझा नहीं की है। हालांकि, ओला इलेक्ट्रिक ग्राहकों को हिल होल्ड कंट्रोल और हाइपर मोड जैसी कुछ प्रमुख विशेषताओं को प्राप्त करने के लिए थोड़ा और इंतजार करना पड़ सकता है। लॉन्च होने पर, ओला ने इन्हें अपने इलेक्ट्रिक स्कूटर की प्रमुख विशेषताओं के रूप में उजागर किया था जो वर्तमान में अपने प्रतिद्वंद्वियों के बीच उपलब्ध नहीं है। वरुण दुबे ने हाल ही में आश्वासन दिया था कि इनमें से ज्यादातर अपडेट इस साल जून से पहले उपलब्ध होंगे। ओला इलेक्ट्रिक मार्च में शीर्ष इलेक्ट्रिक दोपहिया निर्माताओं में से एक के रूप में उभरा है, और वर्तमान में हीरो मोटोकॉर्प के बाद पिछले महीने 9,123 इकाइयों की डिलीवरी के साथ दूसरे स्थान पर है। ओला इलेक्ट्रिक का एस1 प्रो 131 किलोमीटर (आदर्श परिस्थितियों में 185 किलोमीटर की एआरएआई रेंज) के वास्तविक दुनिया के माइलेज के दावे के साथ आता है। ई-स्कूटर की अधिकतम गति 115 किमी प्रति घंटा है और यह स्थिर से 100 किमी प्रति घंटे की गति तीन सेकंड में प्राप्त कर सकता है।",automobile
166,"Tata की इस सस्ती गाड़ी ने तोड़े सभी रिकॉर्ड, 4 लाख से ज्यादा लोगों ने खरीदा","नई दिल्ली. Tata Motors ने गुरुवार को घोषणा की कि उसकी पॉपुलर हैचबैक कार Tiago ने नई उपलब्धी हासिल की है. टियागो हैचबैक का अब तक 4 लाख से ज्यादा यूनिट्स का प्रोडक्शन हो चुका है. इस कार को 6 साल पहले लॉन्च किया गया था. इसके बाद इसे जबरदस्त रिस्पॉन्स मिला. Tata Motors के पैसेंजर व्हीकल सेगमेंट के प्रेसिडेंट राजन अम्बा ने कहा, “यह टाटा मोटर्स के लिए एक एतिहासिक उपलब्धि है. टियागो पहली ऐसी गाड़ी है, जिसने इतने कम समय में यह मुकाम हासिल किया है.” उन्होंने कहा कि टियागो युवाओं के लिए पसंदीदा विकल्प बन गई है जो स्टाइल के साथ सुविधा और सुरक्षा चाहते हैं और इस गाड़ी के 60 फीसदी से अधिक खरीददार वे हैं जिनके लिए यह उनकी पहली गाड़ी है. 2 वेरिएंट और 14 ट्रिम ऑप्शन के साथ आती है ये कार टियागो हैचबैक को घरेलू ऑटोमेकर के इंपैक्ट डिज़ाइन फिलॉसफी के बाद डिज़ाइन किया गया है, जो कि टिगोर, नेक्सॉन आदि जैसे अन्य मॉडलों में भी शामिल है. लॉन्च होने के बाद टाटा टियागो को अपने मूल सिल्हूट को छोड़कर कई अपडेट किए गए हैं. वर्तमान में हैचबैक दो अलग-अलग वेरिएंट स्टैंडर्ड टियागो और टियागो एनआरजी में उपलब्ध है. साथ ही यह कार 14 अलग-अलग ट्रिम ऑप्शन में उपलब्ध है. CNG वेरिएंट से बढ़ी मांग टाटा मोटर्स का दावा है कि उसने अपनी कैटेगरी में 19 फीसदी बाजार हिस्सेदारी हासिल कर ली है. टाटा टियागो पेट्रोल और सीएनजी दोनों वैरिएंट में उपलब्ध है. CNG ऑप्शन को हाल ही में लॉन्च किया गया है. और इसने Tiago की मांग को काफी बढ़ा दिया है. कार को 1.2-लीटर रेवोट्रॉन पेट्रोल इंजन से लैस किया गया है और CNG वेरिएंट में यही इंजन मिलता है. कई सेफ्टी फीचर्स से लैस ये कार सेफ्टी के मामले में टाटा टियागो को Global NCAP क्रैश टेस्ट में कार को फोर-स्टार सेफ्टी रेटिंग मिली थी. इसमें ड्यूल एयरबैग्स, कॉर्नर स्टेबिलिटी कंट्रोल (CSC), इलेक्ट्रॉनिक ब्रेकफोर्स डिस्ट्रीब्यूशन (EBD), रियर पार्किंग असिस्ट आदि के साथ एंटी-लॉक ब्रेकिंग सिस्टम (ABS) जैसे कई सेफ्टी फीचर्स मिलते हैं.",automobile
167,"भूल जाओ Tata Nexon और Hyundai Kona, 2 महीने बाद Kia की धांसू EV आ रही; 500Km से ज्यादा रेंज","किआ (Kia) ने भारतीय बाजार में अपनी पहली इलेक्ट्रिक कार (Electric Car) का अनाउंस कर दिया है। कंपनी के मुताबिक, EV सेगमेंट में उसकी पहली इलेक्ट्रिक कार EV6 होगी। EV6 के डिजाइन, क्वालिटी और फीचर्स को ग्लोबल मार्केट के हिसाब से तैयार किया गया है। कंपनी ने इस कार को पहली बार मार्च 2021 में पेश किया था। भारत में इस कार की बुकिंग 26 मई, 2022 से शुरू होगी। कंपनी का कहना है कि भारतीय में इसकी लिमिटेड यूनिट भी बेची जाएंगी। इसकी लॉन्चिंग भी जल्द होगी। फास्ट चार्जिंग और ज्यादा स्पेस मिलेगा EV6 को किआ के नए डेडिकेटेड EV प्लेटफॉर्म E-GMP पर तैयार किया गया है। यह अपने ग्राहकों को प्रीमियम मोबिलिटी सॉल्यूशन देने के लिए तैयार है। किआ ने कहा, ""किआ की अब तक का सबसे हाईटेक EV6 ट्रू गेम-चेंजर है। इसे इलेक्ट्रिक मोबिलिटी को मजेदार, सुविधाजनक और सुलभ बनाने के लिए डिजाइन किया गया है।"" इसमें रियल वर्ल्ड ड्राइविंग रेंज, अल्ट्रा-फास्ट चार्जिंग कैपेबिलिटीज और ज्यादा स्पेस के साथ हाईटेक इंटीरियर मिलेगा। हीरो, होंडा या बजाज किसका टू-व्हीलर बिका सबसे ज्यादा?, यहां देखें टॉप-10 की पूरी लिस्ट भारत में सिर्फ 100 यूनिट की बिक्री होगी भारत में नई किआ EV6 की सिर्फ 100 यूनिट ही बेची जाएंगी। माना जा रहा है कि इसकी बुकिंग शुरू होते ही कुछ ही मिनट या घंटे में खत्म हो सकती है। हालांकि, अभी कंपनी ने इसकी कीमत का ऐलान नहीं किया है, लेकिन किआ की इस इलेक्ट्रिक कार को खरीदन के लिए किस्मत का बुलंद होना जरूरी है। EV6 के अलावा कंपनी ने EV6 लाइट, EV6 एयर, EV6 वाटर और EV6 अर्थ नाम का ट्रेडमार्क भी करने वाली है। 500km से भी ज्यादा होगी रेंज किआ EV6 में कितनी रेंज होगी इसका खुलासा फिलहाल नहीं हुआ है, लेकिन कंपनी भारतीय बाजार में पहले से मौजूद इलेक्ट्रिक कार को देखते हुए इसकी रेंज सबसे ज्यादा दे सकती है। माना जा रहा है कि अगर 58 किलोवाट-आर बैटरी पैक भी किआ EV6 को मिलता है तो ये 170 बीएचपी ताकत और 350 एनएम पीक टॉर्क जनरेट करेगी। इससे गाड़ी की सिंगल चार्ज में रेंज 500Km से भी ज्यादा हो जाएगी। इसमें फास्ट चार्जर मिलेगा, जो 20 मिनट में ही कार को 80% तक चार्ज कर देगा। पूरी तरह डिजिटल इंस्ट्रूमेंट कंसोल किआ EV6 में LED DRLs स्ट्रि, LED हेडलैंप्स, सिंगल स्लैट ग्लॉस ब्लैक ग्रिल, ग्लॉस ब्लैक फिनिश वाला चौड़ा एयरडैम, डुअल-टोन अलॉय व्हील्स, ब्लैक्ड-आउट पिलर्स और ORVMs, टेललाइट्स और डुअल टोन बंपर्स दिए गए हैं। इसमें डिजिटल इंस्ट्रूमेंट कंसोल, नया दो स्पोक वाला मल्टी फंक्शनल स्टीयरिंग व्हील, AC के लिए टच कंट्रोल, ट्रांसमिशन के लिए रोटरी डायल और सेंटर कंसोल पर लगा स्टार्ट-स्टॉप बटन मिलेंगे। भारतीय बाजार में इसका मुकाबला, टाटा नेक्सन, हुंडई कोना, MG ZS इलेक्ट्रिक से होगा। Electric Scooters में क्यों लग रही आग? एक्सपर्ट से समझें इसकी वजह और सेफ्टी टिप्स 2030 तक कंपनी 14 इलेक्ट्रिक व्हीकल लाएगी किआ के CEO हो सुंग सॉन्ग ने पिछले महीने कंपनी के EV रोडमैप को शेयर किया था। जिसमें कंपनी ने 2030 तक 4 मिलियन (40 लाख) व्हीकल की सालाना बिक्री का लक्ष्य तैयार किया है। इसमें 50% इलेक्ट्रिफील्ड पावरट्रेन और 30% प्योर इलेक्ट्रिक व्हीकल वाले होंगे। कंपनी ने 2030 तक ग्लोबल मार्केट में 14 इलेक्ट्रिक व्हीकल लॉन्च करने की योजना बनाई है। इसमें एंट्री लेवल से लेकर SUV और ईवी पिकअप मॉडल शामिल हैं। किआ के पास ग्लोबल प्रोडक्शन का लगभग 10% और इसके कुल रेवेन्यू का लगभग 8% हिस्सा है। For Hindustan : हिन्दुस्तान ई-समाचार पत्र के लिए क्लिक करें epaper.livehindustan.com",automobile
168,"लाॅग9 ने लाॅन्च की देश की पहली स्वदेशी ईवी सेल फैक्ट्री, बैटरी निर्माण में देश को बनाएगी आत्मनिर्भर","बेंगलुरु आधारित भारतीय बैटरी निर्माता, लॉग9 मैटेरियल्स (Log9 Materials) ने आज लॉग9 कैंपस, जक्कुरु (बेंगलुरु) में भारत की पहली स्वदेशी रूप से विकसित सेल निर्माण फैक्ट्री का उद्घाटन किया।",automobile
169,"वाहन चलाने वालों को होगा जबरदस्त फायदा, मंत्रालय ने दी बड़ी जानकारी","वाहन चलाने वालों को होगा जबरदस्त फायदा, मंत्रालय ने दी बड़ी जानकारीसड़क परिवहन मंत्रालय कुछ कार बनाने वाली कंपनियों के विरोध के बावजूद सभी पैसेंजर्स व्हीकल गाड़ियों में छह एयरबैग लगाने के अपने फैसले को आगे बढ़ा रहा है, जिसपर कई कार कंपनियों ने इस फैसले से गाड़ियों की कीमत में वृद्धि होने की बात कही थी। एक वरिष्ठ सरकारी सूत्र ने रायटर को यह जानकारी दी है। उन्होंने कहा, ""सुरक्षा पर कोई समझौता नहीं है। मंत्रालय नियमों को अंतिम रूप दे रहा है, जिसे अधिसूचित होने में कुछ समय लगेगा।"" ताबड़तोड़ बिकी ये गाड़ी, ग्राहकों ने खूब लुटाया प्यार, कीमत बस इतनी लॉन्च हुई मारुति की सबसे लग्जरी गाड़ी, इनको देगी टक्कर, देखें कीमत और फीचर्स सभी गाड़ियों में 6 एयरबैग जरूरी मंत्रालय ने जनवरी में ड्राफ्ट गाइडलाइन जारी किए थी जिसमें 1 अक्टूबर से सभी नई कारों में छह एयरबैग, चार पैसेंजर एयरबैग और दो साइड या कर्टेन एयरबैग शामिल करने की बात कही गई थी। एक महीने बाद नियमों को अंतिम रूप देने की उम्मीद थी, लेकिन अभी भी ऑटो कंपनियों से फीडबैक को देखा जा रहा है। आम आदमी नहीं खरीद पाएगा गाड़ी? भारत की सबसे बड़ी कार बनाने वाली कंपनी ने रॉयटर्स को बताया कि इस तरह के नियम से छोटी कारों को और अधिक महंगा बना दिया जाएगा और कुछ संभावित खरीदारों को दूर कर दिया जाएगा, जो एक वाहन के लिए अधिक खर्च नहीं कर सकते। इंतजार खत्म, Kia इसदिन शुरू करेगी अपनी EV6 की बुकिंग, टाटा नेक्सोन ईवी को देगी टक्कर इतनी होगी कीमत में वृद्धि सभी कारों में ड्राइवर और फ्रंट पैसेंजर एयरबैग पहले से ही अनिवार्य हैं। सरकार का अनुमान है कि चार और एयरबैग जोड़ने पर 75 डॉलर से अधिक की लागत नहीं आएगी। हालांकि, ऑटो मार्केट डेटा देने वाले जाटो डायनेमिक्स का अनुमान है कि यह लागत में कम से कम 231 डॉलर की वृद्धि कर सकता है। उन्होंने कहा कि कुछ कंपनियां एडिशनल एयरबैग वाली गाड़ियों को एक्सपोर्ट करती हैं लेकिन भारत में वे जो मॉडल बेचती हैं, जो केवल न्यूनतम जरूरत को पूरा करती हैं। इसके अलावा, कारों के टॉप-एंड वेरिएंट में आमतौर पर चार या अधिक एयरबैग लगे होते हैं, लेकिन बेस मॉडल में आमतौर पर सिर्फ दो होते हैं, जिससे लोगों को अपनी सुरक्षा के लिए ज्यादा पैसा देना पड़ता है। बच जाती इतने लोगों की जान मंत्रालय का अनुमान है कि सीट बेल्ट के साथ एयरबैग होने से 2020 में सड़क दुर्घटनाओं में आमने-सामने या साइड की टक्कर से मरने वाले 39,000 लोगों में से कम से कम एक तिहाई लोगों की जान बच जाती। For Hindustan : हिन्दुस्तान ई-समाचार पत्र के लिए क्लिक करें epaper.livehindustan.com",automobile
170,"इंदौर में बनी फॉर्मूला-1 रेसिंग कार, नोएडा में 110 कारों से करेगी मुकाबला","इंदौर. 22 अगस्त से नोएडा में होने जा रहे सुपर फॉर्मूला कार रेसिंग चेंपियनशिप में इंदौर के एक निजी कॉलेज की टीम का सिलेक्शन हो गया है. टीम की फॉर्मूला रेसिंग कार तैयार है. ये कार इंदौर में ही बनायी गयी है और इसमें खास टेक्नोलॉजी का इस्तेमाल किया गया है. इससे एयर पॉल्यूशन नहीं होगा. इसके लिए इंजन में कैथेलेटिक कनवर्टर का इस्तेमाल किया गया है. सुप्रा एसएई इंडिया-2022 कॉम्पटीशन, सोसाइटी ऑफ ऑटोमोटिव इंजीनियर्स और कई ऑटोमोबाइल कंपनी मिलकर कर रही हैं. नोएडा के बुद्धा इंटरनेशनल ट्रैक पर यह रेस होगी. इस कॉम्पिटिशन में देशभर की IIT और NIT को मिलाकर 110 से ज्यादा टीमें शामिल हो रही हैं. उसमें इंदौर के एक निजी कॉलेज के स्टूडेंट्स की टीम की फॉर्मूला कार भी दौड़ती हुई नजर आएगी कम बजट में फॉर्मूला कार कार का वजन और बजट कम करने के लिए मैकेनिज्म से लेकर महत्वपूर्ण उपकरण तक कॉलेज में ही तैयार किए हैं. उसमें इस्तेमाल होने वाले अपराइड, हब, रोल केस और एक्जॉस्ट जैसे महत्वपूर्ण पार्ट्स कॉलेज लैब में ही तैयार किए हैं. कार तैयार करने के लिए 7 लाख रुपए का बजट बनाया था. लेकिन इसके पार्ट कॉलेज में ही तैयार किए गए इसलिए कार उससे भी कम सिर्फ 4.5 लाख रुपए में बन गयी. हालांकि, ट्रायल के बाद कार में कुछ बदलाव करना है, जिसके लिए फंड की दिक्कत आ रही है. 130 से 140 किमी प्रति घंटे की रफ्तार कार में केटीएम 390 इंजन लगाया गया है. इसकी मदद से कार को 130 से 140 किमी प्रति घंटे की रफ्तार मिलेगी. कार में होसियर के टायर्स, रिम और व्हील वुड के मास्टर सिलेंडर को इंपोर्ट कर लगाया है. कार तैयार करने के लिए प्रोफेसर सचिन बलसारा, गिरीश ठकार और विनोद पारे ने स्टूडेंट्स को गाइड किया. सुप्रा रेस में शामिल होने के लिए फर्स्ट ईयर से लेकर फाइनल ईयर के कम्प्यूटर, इलेक्ट्रिक, प्रोडक्शन, आईटी, सिविल और मैकेनिकल इंजीनियरिंग के 25 स्टूडेंट ने कार तैयार की है. टीम में 6 लड़कियां भी शामिल हैं. यह टीम 22 अगस्त से 26 अगस्त तक कॉम्पिटिशन में हिस्सा लेने नोएडा जाएगी. वहां पर टीम प्रजेंटेशन, टेक्निकल इंस्पेक्शन, एक्सलरेशन टेस्ट, सीड-बेड और ऑटो क्रॉस टेस्ट के एंड्यूरेंस टेस्ट में कार दौड़ाई जाएगी. रेस का इंतजार कम बजट में इंदौर के इंजीनियरों ने मिलकर रेसिंग कार तैयार की है. स्टूडेंट्स उत्साह में हैं. उन्हें इंतजार है रेस का जिस दिन इनकी कार रेसिंग ट्रैक पर फर्राटे भरेगी.",automobile
171,"RGNT ने अपनी दो इलेक्ट्रिक मोटरसाइकिलों को मिला अपडेट, जानें क्या हुए हैं बदलाव",पिछले कुछ सालों में इलेक्ट्रिक वाहन (EV) प्रौद्योगिकियों को लेकर बड़े विकास सामने आए हैं। इलेक्ट्रिक वाहन निर्माता अब इलेक्ट्रिक मोबिलिटी स्पेस में सेगमेंट के परफॉर्मेंस को बेहतर बनाने के लक्ष्य पर ध्यान दे रहे हैं।,automobile
