,title,content,category
113,"अनिल कपूर, अनुष्‍का शर्मा ने नेटफ्लिक्‍स इंडिया के Mai पर की तारीफों की बौछार"," नई दिल्ली। नेटफ्लिक्‍स इंडिया पर सीरीज 'माई' जब से रिलीज हुई है, इसने दर्शकों के बीच धूम मचा रखी है। इस शो ने लोगों को एक साथ बैठकर इसकी दिलचस्‍प कहानी और दमदार परफॉर्मेंस को देखने के लिये मजबूर कर दिया है। 'माई' को रिलीज हुए 10 दिन हो गये हैं और यह अभी भी भारत में नेटफ्लिक्‍स इंडिया की ट्रेंडिंग वेब सीरीज पर नंबर वन स्‍पॉट पर बना हुआ है। 'माई' को सिर्फ दर्शकों से ही नहीं, बल्कि बॉलीवुड और टेलीविजन जगत की जानी-मानी हस्तियों से भी तारीफ मिल रही है। बॉलीवुड स्‍टार अनुष्‍का शर्मा ने 'माई' की टीम की सराहना करते हुये इंस्‍टाग्राम पर अपना प्‍यार बरसाया। उन्‍होंने माई का पोस्‍टर शेयर करते हुये लिखा, '' netflix_in पर #1 बने रहने के लिये टीम को बहुत-बहुत बधाई''। अनुष्‍का ने अपने भाई और प्रोड्यूसर कर्णेश शर्मा, सीरीज क्रिएटर अतुल मोंगिया, लीड डायरेक्‍टर अंशाई लाल और प्रोडक्‍शन कंपनी क्‍लीन स्‍लेट फिल्‍म्‍ज को भी टैग किया।'' जाने-माने अभिनेता अनिल कपूर, जो साक्षी तंवर के साथ पहले काम कर चुके हैं, ने टि्वटर हैंडल और इंस्‍टाग्राम स्‍टोरीज में वीकेंड पर उनकी तारीफ करते हुये लिखा, ""माई की कामयाबी पर हमारे देश की बेहतरीन अभिनेत्रियों में से एक साक्षी तंवर और पूरी टीम एवं कैमरे के सामने मौजूद सभी कलाकारों को बहुत-बहुत बधाईयां!"" इंस्‍टाग्राम पर अभिनेता राम कपूर ने भी 'बड़े अच्‍छे लगते हैं' की अपनी को-स्‍टार की तारीफ की। उन्‍होंने एक फोटो शेयर की, जिसमें उन्‍होंने 'माई' में साक्षी की एक स्‍क्रीन की ओर इशारा किया। उन्‍होंने अपने पोस्‍ट में कैप्‍शन देते हुये लिखा ""साक्षी !!! बहुत अच्‍छी लग रही हो!!! तुम्‍हें ढेर सारी शुभकामनायें... मुझे पता है, तुम छा जाने वाली हो!!! (साक्षी, लुकिंग ऑसम!!! ऑल द बेस्‍ट माई डार्लिंग... आई नो यू आर गोइंग टु रॉक इट!!'')। क्‍लीन स्‍लेट फिल्‍म्‍ज के कर्णेश शर्मा द्वारा निर्मित 'माई' में सीमा पाहवा, विवेक मुशरान वामिका गब्‍बी, अनंत विधात, राईमा सेन, अंकुर रतन और प्रशांत नारायण भी प्रमुख भूमिकाओं को निभा रहे हैं।",entertainment
114,"सलमान खान को किस करने पर बुरी तरह ट्रोल हुई शहनाज गिल, फैंस बोले- सिद्धार्थ शुक्ला को भूल भी...","बिग बॉस 13 फेम और पंजाब की कैटरीना कैफ के नाम से मशहूर शहनाज गिल (Shehnaaz Gill) अपनी मासूमियत से हर किसी का दिल जीतती है. एक्ट्रेस की हर अदाओं के फैंस दीवाने है. उनकी और सिद्धार्थ शुक्ला की जोड़ी को फैंस काफी ज्यादा पसंद करते थे. हालांकि उनके निधन के बाद कई टाइम ऐसा हुआ जब शहनाज पब्लिक में इमोशनल हो गई. ऐसे समय में फैंस ने एक्ट्रेस का जमकर साथ दिया. हाल ही में शहनाज गिल को अर्पिता खान और आयूष शर्मा की ईद पार्टी में स्पॉट किया गया. ट्रोल हुई शहनाज गिल इस पार्टी में शहनाज ब्लैक शरारा में दिखाई दी. शरारा में वह काफी खूबसूरत लग रही थीं. यहां उन्हें सलमान खान के साथ खास बॉन्ड शेयर करते हुए देखा गया. वे बार-बार सलमान को गले लग रही थी. किस कर रही थी. कभी उनके गर्दन पर तो कभी उनके हाथ पर, जिसके बाद ट्रोलर्स ने उन्हें उनकी हरकतों के लिए जमकर ट्रोल किया. कई ट्रोलर्स ने उन्हें कई भद्दे कमेंट्स किया. ",entertainment
115,साउथ की फिल्मों के बाद अब बॉलीवुड पर बरसेगा हॉलीवुड का कहर,"कन्नड़ सुपरस्टार यश की फिल्म केजीएफ चैप्टर 2 (KGF Chapter 2) की बॉक्स ऑफिस पर ताबड़तोड़ कमाई जारी है. 1000 करोड़ क्लब में शामिल होने के बाद KGF 2 अब आरआरआर (RRR) को पीछे छोड़ने की ओर बढ़ गई है. ईद से पहले वीकएंड पर रिलीज हुई टाइगर श्रॉफ की हीरोपंती 2 और अजय देवगन की रनवे 34 भी केजीएफ 2 के आगे टिकती नजर नहीं आ रहा हैं. बॉक्स ऑफिस पर हीरोपंती 2 का कलेक्शन बढ़ता नहीं दिख रहा है. वहीं, रनवे 34 वर्ड ऑफ माउथ के जरिये थोड़ी-बहुत ही कमाई कर पा रही है. आसान शब्दों में कहा जाए, तो केजीएफ 2 के बाद रिलीज हुई कोई भी बॉलीवुड फिल्म साउथ की फिल्मों को टक्कर देती नजर नहीं आ रही है. वहीं, इस साल साउथ की फिल्मों के क्रेज से जूझते नजर आई बॉलीवुड पर अब हॉलीवुड का कहर टूटने वाला है. इस साल साउथ की फिल्मों के क्रेज से जूझते नजर आई बॉलीवुड पर अब हॉलीवुड का कहर टूटने वाला है. बॉलीवुड फिल्मों के लिए नहीं बचा स्क्रीन स्पेस दरअसल, ईद के वीकएंड पर केजीएफ चैप्टर 2 ने रनवे 34 और हीरोपंती 2 से ज्यादा कमाई की है. और, जैसा क्रेज सुपरस्टार यश को लेकर बना हुआ है. बॉलीवुड के लिए कहीं से भी किसी बड़े ब्रेकथ्रू की उम्मीद नहीं रखी जा सकती है. वहीं, 6 मई को रिलीज होने वाली मार्वल यूनिवर्स की डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस लंबे समय से सुर्खियों में है. फिल्म को मार्वल फैनबेस वाले दर्शकों के साथ ही बॉलीवुड के दर्शक मिलने की उम्मीद की जा रही है. क्योंकि, इस दौरान कोई भी बड़ी बॉलीवुड फिल्म रिलीज नहीं होने वाली है. डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस की बुकिंग करीब एक महीने पहले से ही की जा रही है. तो, इस बात की भी संभावना है कि फिल्म अपने ओपनिंग डे पर कई बॉलीवुड फिल्मों के पुराने ओपनिंग रिकॉर्ड तोड़ सकती है. ये बॉलीवुड के लिए किसी झटके से कम नहीं होगा. माना जा रहा है कि डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस की रिलीज के साथ केजीएफ 2 की कमाई पर ब्रेक लगेगा. लेकिन, केजीएफ चैप्टर 2 को बॉलीवुड को जो नुकसान पहुंचाना था, उसने पहले ही पहुंचा दिया है. वैसे, अवतार 2 के टीचर को लेकर लोगों के क्रेज को देखते हुए कयास लगाए जा रहे हैं कि डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस को दर्शकों की एक बड़ी संख्या बोनस में मिल सकती है. वहीं, अगले महीने 10 जून को हॉलीवुड की सुपरहिट फ्रेंचाइजी जुरासिक वर्ल्ड की अगली फिल्म जुरासिक वर्ल्ड डोमिनियन रिलीज होने वाली है. इस फिल्म के क्रेज के बारे में शायद ही किसी को कुछ बताने की जरूरत पड़ेगी. 1993 में आई फिल्म जुरासिक पार्क से लेकर जुरासिक वर्ल्ड डोमिनियन तक इस फ्रेंचाइजी की हर फिल्म ने इंडियन बॉक्स ऑफिस पर सफलता के झंडे गाड़े हैं. दरअसल, जुरासिक वर्ल्ड फ्रेंचाइजी ने बीते करीब 3 दशकों में कई पीढ़ियों में अपना फैनबेस बनाया है. और, इस फिल्म को टक्कर देना शायद ही बॉलीवुड के बस की बात होगी. हॉलीवुड और साउथ फिल्मों के बाद तीसरे नंबर पर आया बॉलीवुड इस साल साउथ की फिल्मों ने इंडियन बॉक्स ऑफिस पर कमाई के मामले में सभी बॉलीवुड फिल्मों को पीछे छोड़ रखा है. आरआरआर (RRR) और केजीएफ 2 की रिलीज के दौरान कई बॉलीवुड फिल्मों की रिलीज डेट भी बढ़ा दी गई थी. आसान शब्दों में कहा जाए, तो बॉलीवुड के लिए साउथ सिनेमा से टक्कर लेना आसान नही रहा. और, अब अगले दो महीनों में रिलीज होने वाली हॉलीवुड की दो बड़ी फिल्मों ने बॉलीवुड की इस मुश्किल को और ज्यादा बढ़ा दिया है. 6 मई को रिलीज होने वाली मार्वल यूनिवर्स की 'डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस' और अगले महीने 10 तारीख को रिलीज होने वाली सुपरहिट फ्रेंचाइजी जुरासिक वर्ल्ड की अगली फिल्म 'जुरासिक वर्ल्ड डोमिनियन' ने बॉलीवुड की सांसें अटका दी हैं. मार्वल यूनिवर्स की 'डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस' की रिलीज के आसपास कोई भी बॉलीवुड फिल्म स्क्रीन पर रिलीज नहीं होगी. वहीं, जुरासिक वर्ल्ड डोमिनियन की रिलीज को देखते हुए बॉलीवुड की दो फिल्मों की रिलीज डेट आगे खिसका दी गई है. ये फिल्में सिद्धार्थ मल्होत्रा की मिशन मजनू और विकी कौशल की गोविंदा नाम मेरा हैं. बॉलीवुड के चार्मिंग और चॉकलेटी हीरोज की इन फिल्मों की रिलीज डेट आगे बढ़ाने का एक ही कारण समझ में आता है कि फिल्म निर्माता किसी भी हाल में क्लैश का खतरा उठाना नहीं चाहते हैं. वहीं, 8 जुलाई को मार्वल यूनिवर्स की फिल्म 'थॉर : लव एंड थंडर' की रिलीज के दौरान भी किसी बॉलीवुड फिल्म के बॉक्स ऑफिस पर आने की संभावना नहीं है. इस साल के आखिर में रिलीज होने वाली 'अवतार 2' का क्रेज लोगों के अभी से सिर चढ़ बोल रहा है, तो उस दौरान भी शायद ही कोई बॉलीवुड फिल्म रिलीज हो. 'डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस' में दिखेगा जादू 'डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस' का निर्देशन सैम रायमी ने किया है. यह मार्वल यूनिवर्स में डॉक्टर स्ट्रेंज की दूसरी सोलो फिल्म है. फिल्म में मल्टीवर्स के प्लॉट को और ज्यादा एक्सप्लोर किया गया है. स्पाइडर मैन: नो वे होम में मल्टीवर्स से क्या हुआ, ये लोगों के सामने है. तो, 'डॉक्टर स्ट्रेंज इन द मल्टीवर्स ऑफ मैडनेस' में भी खुद डॉक्टर स्ट्रेंज हैं. वहीं, स्कार्लेट विच यानी वांडा मैक्सिमोफ की जादुई शक्तियों का डबल डोज मिलना तय है. स्पाइडर मैन: नो वे होम की तरह ही इस फिल्म में भी डॉक्टर स्ट्रेंज और वांडा मैक्सिमोफ कई अजीबोगरीब किरदारों से लड़ते नजर आएंगे. उनमें से कई डॉक्टर स्ट्रेंज के मल्टीवर्स से आए रूप होंगे. 'जुरासिक वर्ल्ड डोमिनियन' में होगी अंत से नई शुरुआत माना जा रहा है कि 'जुरासिक वर्ल्ड डोमिनियन' इस फ्रेंचाइजी की आखिरी फिल्म होगी. क्योंकि, इस फिल्म में 1993 में आई जुरासिक पार्क के किरदारों को भी जगह दी गई है. लेकिन, इसी फिल्म के पिछले भाग में 'अंत को एक नई शुरुआत' बताया गया था. तो, बहुत हद तक संभावना है कि आगे भी इस फ्रेंचाइजी की फिल्में दर्शकों को देखने को मिलेंगी. वैसे, 'जुरासिक वर्ल्ड डोमिनियन' का निर्देशन कॉलिन ट्रेवोरो ने किया है.",entertainment
116,"Khesari Lal Yadav ने लगाया बिहार पुलिस पर गंभीर आरोप, बोले- जो हाल सुशांत सिंह राजपूत का हुआ, वही मेरे साथ हो रहा.","भोजपुरी सुपरस्टार खेसारी लाल यादव (Khesari Lal Yadav) इन दिनों पुलिस थाने के चक्कर काट रहे हैं. वजह है, हाल ही में खेसारी और उनके परिवार को एक शख्स द्वारा दी गई धमकी. एक शख्स ने वीडियो साझा करते हुए खेसारी लाल यादव की बेटी का रेप करने की धमकी दी थी. खेसारी लाल यादव का कहना है कि उन्होंने इसके लिए बिहार पुलिस (Bihar Police) से गुहार लगाई, लेकिन उनकी एफआईआर तक नहीं लिखी जा रही है. इतना ही नहीं, खेसारी लाल यादव का ये भी कहना है कि बिहार पुलिस उनके साथ वैसा ही व्यवहार कर रही है, जैसा बॉलीवुड अभिनेता सुशांत सिंह राजपूत (Sushant Singh Rajput) के साथ हुआ था. खेसारी लाल यादव ने अपने एक ट्वीट के जरिए बिहार पुलिस पर ये गंभीर आरोप लगाए हैं. खेसारी लाल यादव ने अपने ट्वीट में लिखा- आज बिहार पुलिस मेरे साथ भी वही कर रही है जो कुछ वक्त पहले भाई सुशांत सिंह राजपूत के साथ हुआ था. ये वही समूह है, जिन्होंने अपने मन से एफआईआर करके पूरा नाटक किया, जिनसे इनको राजनैतिक लाभ मिला या मिलेगा. और आज मुझे हर तरह से दौड़ाया जा रहा है, एफआईआर दर्ज भी नहीं हो रही है. यहां देखिए खेसारी लाल यादव का ट्वीट",entertainment
117,"इस एक्ट्रेस को देवोलीना ने दिया धोखा, वायरल हुआ VIDEO",टीवी के चर्चित सीरियल 'साथ निभाना साथिया' (Saath Nibhaana Saathiya) में गोपी बहू (Gopi Bahu) का किरदार देवोलीना भट्टाचार्जी ने निभाया था. इस सीरियल से गोपी बहू घर-घर लोकप्रिय हो गई थीं. लोग जितना गोपी बहू को पसंद करने लगे उतनी ही नफरत उनकी ऑनसक्रीन बहन से करने लगे थे. मगर इस बार गोपी बहू ने शो में दिखाई देने वाली बहन राधा को ऐसा बेवकूफ बनाया जिसे जानकर आपकी हंसी छूट जाएगी. बता दे कि 'साथ निभाना साथिया' में राधा का किरदार भाविनी पुरोहित ( Bhavini Purohit) ने निभाया था. भाविनी ने इसी वर्ष जनवरी में लॉग टाइम बॉयफ्रेंड धवल दवे संग शादी रचाई. शादी के बाद भाविनी देवीलीना भट्टाचार्जी से मिलने पहुंचीं. तभी गोपी बहू ने अपनी ऑनस्क्रीन बहन राधा को शादी का तोहफा देने की बात कही. ,entertainment
118,इन 20 लोगों की क़िस्मत ख़राब थी जो ये टैटू बनवाने निकल पड़े और अपना चेहरा ही बिगड़वा कर आ गए,"Facial Tattoos: जिन लोगों को टैटू(Tattoo) बनवाना पसंद है वो इसे बनवाना शान की बात समझते हैं. इसके ज़रिये वो किसी चीज़ या अपनों के प्रति प्रेम जाहिर करते हैं. ये एक तरह से उनकी पर्सनैलिटी को भी डिफ़ाइन करता है.  मगर टैटू बनवाना उतना सरल नहीं जितना दिखता है. अगर क़िस्मत फूटी और वक़्त बुरा चल रहा हो तो लेने के देने पड़ सकते हैं. जैसा कि इन लोगों के साथ हुआ. ये लोग शान से टैटू बनवाने चले थे, लेकिन टैटू ने इनका चेहरा ही बिगाड़ दिया. इन्हें देख आपको हंसी भी आएगी और टैटू बनवाने से पहले एक सबक भी मिलेगा. 1. चांद में दाग लगा लिया. 2. इसे कहते हैं असली फ़ैन. 3. इसे बनवाने की किसने सलाह दी थी. 4. ये किट्टी लवर है क्या. 5. इन्हें देख लोग डर जाते होंगे. 6. चैनल का लोगो कौन बनवाता है? Facial Tattoos 7. ये तो सच में जोकर लग रहे हैं. 8. Smurf के बडे वाले फ़ैन. 9. ई का बनवा लिये हो बे. 10. इनके चेहरे पर चेस खेल सकते हैं क्या. 11. कहना क्या चाहते हो. 12. इनको अब चश्मे की ज़रूरत नहीं. 13. मास्क बनवाना था चेहरा नहीं खराब करना था. 14. कार्टून्स को कॉम्पिटिशन दे रहे हो क्या. 15. मॉन्स्टर कहीं के. 16. एक और ख़राब टैटू का नमूना. 17. किससे बदला लेना चाहते हो ये सब बनवा कर. 18. आइसक्रीम लवर हो तो ऐसा. 19. इसे तो ये बालों में छुपा सकती हैं. 20. ये तारा वो तारा हर तारा. ऐसे टैटू कभी मत बनवाना.",entertainment
119,"बंबई हाईकोर्ट ने सलमान खान के खिलाफ जारी समन पर 13 जून तक लगायी रोक, जानें पूरा मामला","मुंबई: बंबई उच्च न्यायालय ने 2019 में एक पत्रकार के साथ कथित तौर पर किये गए दुर्व्यवहार के संबंध में एक निचली अदालत द्वारा अभिनेता सलमान खान को जारी समन पर लगाई गई रोक की मियाद बृहस्पतिवार को 13 जून तक के लिए बढ़ा दी. इस साल मार्च में एक मजिस्ट्रेट अदालत ने सलमान खान और उनके बॉडीगार्ड नवाज शेख को समन जारी किये थे और पांच अप्रैल को पेश होने का निर्देश दिया था. पत्रकार अशोक पांडेय ने की थी शिकायत पत्रकार अशोक पांडेय की ओर से इन दोनों के विरुद्ध दर्ज कराई गई शिकायत पर यह आदेश जारी किया गया था. पांडेय ने आरोप लगाया था कि खान और नवाज शेख ने उन्हें धमकाया और उन पर हमला किया. सलमान ने पिछले महीने इन समन को चुनौती देने के लिए उच्च न्यायालय का रुख किया था. उच्च न्यायालय ने पांच अप्रैल को जारी आदेश में सम्मन पर पांच मई तक के लिए रोक लगा दी थी. समन पर रोक की अवधि 13 जून तक बढ़ाई गई बाद में सलमान खान के बॉडीगार्ड नवाज शेख ने भी समन को चुनौती देते हुए एक याचिका दायर की थी. बृहस्पतिवार को दोनों याचिकाओं पर न्यायमूर्ति एन. जे. इनामदार की एकल पीठ ने सुनवाई की. अदालत ने खान और उनके बॉडीगार्ड के विरुद्ध समन पर रोक की अवधि 13 जून तक के लिए बढ़ा दी. ये है पूरा मामला टीवी पत्रकार अशोक पांडे ने अदालत के समक्ष एक निजी शिकायत दर्ज कराई थी, जिसमें आरोप लगाया गया था कि 24 अप्रैल, 2019 को जब वह अंधेरी में यात्रा कर रहे थे, तब उन्होंने अभिनेता को तड़के साइकिल की सवारी करते देखा था. पांडे ने कहा कि अभिनेता के बॉडीगार्ड से अनुमति लेने के बाद, उन्होंने उसे शूट करना शुरू कर दिया. नाराज हो गये सलमान खान हालांकि, इससे अभिनेता नाराज हो गए थे, जिन्होंने कथित तौर पर बॉडीगार्ड को उसे पीटने के लिए कहा था. उन्होंने आगे आरोप लगाया कि सलमान खान ने उनके साथ मारपीट की और बाद में उनका फोन छीन लिया. जिसपर पांडे ने बाद में स्थानीय पुलिस से संपर्क किया, जिन्होंने यह कहते हुए उनकी याचिका का निपटारा कर दिया कि कोई अपराध नहीं बनता है. पांडे ने कहा, ""कोविड -19 के कारण मामले में देरी हुई, मैं घटना के दिन से ही न्याय के लिए भटक रहा हुं और आखिरकार, मुझे खुशी है कि अदालत ने मेरी शिकायत पर संज्ञान लिया और अभिनेता के खिलाफ समन जारी की.""",entertainment
120,"एलन मस्क के इरादे पर बिल गेट्स को नहीं है भरोसा, कह दी ये बड़ी बात","न्यूयार्क, 05 मई: माइक्रोसॉफ्ट के सह-संस्थापक बिल गेट्स ने चेतावनी दी है कि टेस्ला के सीईओ और ट्विटर के नए बॉस एलन मस्क ट्विटर को बदतर बना सकते हैं। द वाल स्ट्रीट जर्नल के सीईओ काउंसिल समिट में एलन मस्क द्वारा ट्विटर के अधिग्रहण पर सवाल पूछा गया था। इसके जवाब में बिल गेट्स ने ऐसी आशंका जतायी। मेरी हार पर भारत और इजरायल में मनाया गया जश्न: इमरान खान बिल गेट्स ने कहा कि यकीनन एलन मस्क का ट्रैक रिकॉर्ड बहुत अच्छा है लेकिन वह इस प्लेटफॉर्म पर गलत सूचनाओं के साथ बदतर बना सकते हैं। सीधे तौर पर कहें तो मस्क ट्विटर को बद से बदतर बना सकते हैं। हालांकि इसके साथ ही उन्होंने यह भी कहा कि फिल्हाल यह स्पष्ट नहीं है कि आगे वह क्या करने जा रहे हैं। मस्क को कमतर समझना होगी भूल इसके साथ ही बिल गेट्स ने स्वीकार किया कि मस्क का ट्रैक रिकॉर्ड बेहद प्रभावशाली रहा है। टेस्ला तथा स्पेसएक्स के साथ उनका काम शानदार रहा है। मस्क ने इन कंपनियों में इंजीनियरों की एक महान टीम तैयार की है और उन्हें एकसाथ रखा है। हालांकि आगे जोड़ते हुए उन्होंने कहा कि मुझे इस बार संदेह है कि इसकी पुनरावृत्ति होगी। हमें अपना दिमाग खुला रखना चाहिए और कभी भी एलन मस्क को कम नहीं समझना चाहिए। ट्विटर अपनी बात कहने का सार्वजनिक मंच आपको बता दें कि एलन मस्क ने ट्विटर के अधिग्रहण के दौरान कहा था कि यह प्लेटफॉर्म अपनी बात कहने का सार्वजनिक मंच है। ठीक वैसे ही जैसे शहर के किसी खास स्थान से जनता को संबोधित किया जाता है। वह ट्विटर पर आपत्तिजनक कंटेंट के नाम पर सामग्री ब्लॉक किए जाने को फ्री स्पीच की राह का रोड़ा मानते हैं। उन्होंने बार-बार कहा है कि वे सेंसरशिप से दूर जाना चाहते हैं और मुक्त भाषण को बढ़ावा देना चाहते हैं। गलत सूचना फैलाते थे मस्क मस्क के इस विचार से असहमति जताते हुए गेट्स ने सवाल किया कि क्या अभिव्यक्ति की स्वतंत्रता को बढ़ावा देने का उनका यह अभियान संवेदनशील है? उन्होंने कहा कि मस्क, कोरोना महामारी के दौरान अक्सर गलत सूचना का विषय बने हुए थे और हर गलत सूचना सोशल मीडिया से नहीं उपजती है। बिल गेट्स ने चेतावनी दी कि अगर एलन मस्क लोगों को जो चाहें कहने की छूट देते हैं तो यह बेहद खतरनाक हो सकता है। source: oneindia.com",entertainment
121,तमन्ना भाटिया स्टार्र मधुर भंडारकर की फिल्म 'बबली बाउंसर' की शूटिंग हुई पूरी,"मधुर भंडारकर के साथ तमन्ना की बबली बाउंसर हर किसी की नजर में है। केंद्र में एक महिला बाउंसर के साथ जीवन नाटक का एक टुकड़ा - आधार अपने लिए बेचता है। अब, प्रेस अपडेट से गर्म यह है कि ब्लॉकबस्टर क्वीन ने फिल्म की शूटिंग पूरी कर ली है।  A post shared by Tamannaah Bhatia (@tamannaahspeaks) तमन्ना ने अपने आधिकारिक हैंडल पर मधुर भंडारकर और टीम के साथ एक पोस्ट शेयर करते हुए लिखा, 'मेरे लिए बबली बाउंसर सिर्फ एक फिल्म नहीं है, बल्कि जीवन भर का एक अनुभव है जिसे मैं हमेशा संजो कर रखूंगा। इस फिल्म की शुरुआत एक बहुत ही अच्छी तरह से लिखे गए और लेखक समर्थित चरित्र के साथ हुई थी, जिसमें वह सब कुछ था जो एक अभिनेता के लिए सही तरह का मांस होगा और वह सब कुछ दे सकता है जो उनके पास है, एक ऐसी दुनिया और चरित्र बनाने के लिए जो दर्शकों के दिलों में जगह बना सके, और ठीक यही मैंने बबली के किरदार के साथ करने की कोशिश की। मेरे लिए बबली बाउंसर की शूटिंग के दौरान सबसे खास बात यह थी कि जब हम एक फिल्म की शूटिंग में व्यस्त थे, हम एक समानांतर वास्तविक जीवन भी बना रहे थे और जी रहे थे जो अच्छाई, सकारात्मकता और सहायक और आदर्शवादी लोगों से भरा था। इस ऊर्जा ने मुझे अपनी भावनाओं को पर्दे पर उतारने में मदद की।' उन्होंने आगे लिखा, '@imbhandarkar हमारे देश के बेहतरीन निर्देशकों में से एक हैं और मुझे बहुत खुशी है कि मुझे उनके साथ बबली बाउंसर जैसे प्रोजेक्ट पर काम करने का मौका मिला। वह एक ऐसे निर्देशक हैं जो सेट पर और बाहर सभी के प्रति इतने दयालु हैं और अपने काम के साथ इतने सहज हैं। उनकी खुश, बचकानी, सुकून भरी ऊर्जा वास्तव में सभी पर छा गई और इससे हममें से प्रत्येक को अपना सर्वश्रेष्ठ देने में मदद मिली। मधुर सर वास्तव में 'प्रतिभा पर स्वभाव' के मेरे विश्वास को मजबूत करते हैं क्योंकि मेरे लिए प्रतिभा स्थायी नहीं है यदि स्वभाव सही नहीं है। और उनके साथ काम करते हुए मैंने महसूस किया कि उनके पास एक पूरी इकाई को काम करने के अपने सबसे इष्टतम मानसिक स्थान में रखने की यह अनूठी क्षमता है ताकि हर कोई अपने रचनात्मक शिखर पर हो और एक बहुत ही जुनून से प्रेरित स्थान से प्रदर्शन कर रहा हो। बबली बाउंसर को सबसे अच्छे वातावरण में बनाया गया था जिसमें वह पैदा हो सकती थी। मैं वास्तव में उन सभी को धन्यवाद देना चाहता हूं जिन्होंने बबली बाउंसर बनाने में योगदान दिया है - मेरे निर्देशक - मधुर सर @jungleePictures @foxstarhindi, मेरे सह-अभिनेताओं, मेरी टीम और हर विभाग ने पूर्णता प्राप्त करने के लिए दिन-रात काम किया है।'  तमन्ना ने यह भी लिखा , 'जैसा कि हम आज फिल्म के अंतिम शेड्यूल को पूरा कर रहे हैं, मैं कुछ सबसे कीमती यादें और सीख वापस ले रहा हूं। मेरा दिल अगर अपार कृतज्ञता से भरा है कि मुझे एक ऐसी परियोजना पर काम करने का अवसर मिला, जो अब तक की सबसे अच्छी सामग्री है, जिस पर मैंने सबसे प्रतिभाशाली और दयालु लोगों की टीम के साथ काम किया है। Its a wrap!' इस बीच , बॉक्स ऑफिस क्वीन के पास दक्षिण और हिंदी सिनेमा के क्षितिज पर F 3 , भोला शंकर , गुरथुंडा सीताकलम , जी करदा और प्लान ए प्लान बी जैसे प्रोजेक्ट्स है।",entertainment
122,"नरहद दरगाह पहुंचे बॉलीवुड कलाकार सलीम दीवान, अपनी आने वाली फिल्म की सफलता के लिए की दुआ","Pilani: बॉलीवुड कलाकार सलीम दीवान झुंझुनूं की नरहड़ दरगाह पहुंचे. अपने बड़े भाई मुंबई के जाने-माने उद्योगपति डॉ. सत्तार दीवान के साथ पहुंचे सलीम दिवान का नरहड़ दरगाह फाउंडेशन के निदेशक शाहिद पठान ने इस्तकबाल किया और उनकी दस्तारबंदी भी की.  पिलानी के नए सीआई को चोरों का खुला चैलेंज! आए दिन कर रहे हैं ये कांड इस मौके पर सलीम दीवान ने पत्रकारों से बातचीत करते हुए बताया कि उनकी 24 जून को एक फिल्म रिलिज होने जा रही है जो हॉलीवुड फिल्म का रिमेक है. इस फिल्म में सलीम दीवान मुख्य किरदार है वहीं उनका साथ इस फिल्म में विनय पाठक और राइमा सैन दे रही है. उन्होंने बताया कि कोरोना के दो साल बीत गए हैं और इस दरमियान काफी फिल्में ड्यू रह गई थी लेकिन 2022 में उनकी काफी फिल्म, वेब सीरिज और शॉर्ट मूवी रिलिज होगी. इनमें एक वेब सीरिज और दो शॉर्ट मूवी तैयार है जिनकी रिलिज डेट भी जल्द ही फाइनल हो जाएगी. इस मौके पर सलीम दीवान ने दरगाह में जियारत की देश में अमन, चैन, भाईचारे की दुआ की. हाजी अजीज पठान ने सलीम दीवान की दस्तारबंदी कर इस्तकबाल किया. सलीम दीवान ने अपने आने वाली मूवी की कामयाबी की दुआ मांगी. दरगाह सेवा फाउंडेशन के निदेशक और दरगाह खादिम शाहिद-शमीम पठान ने दरगाह का अवलोकन करवाया जिससे प्रसन्न होकर सेवा फाउंडेशन के सराहनीय कार्य जो जायरीनों के लिए किए जा रहे उसकी बधाई देते हुए मुंबई आने का न्यौता दिया. सलीम दीवान ने आने वाले प्रोजेक्ट ओटीटी प्लेटफार्म के बारे में भी बताया. सलीम दीवान के साथ अमजद पठान रहें. दरगाह सचिव उस्मान पठान, मैनेजर सिराज-कल्लूपीर, डॉ. अनीस, राजा नागरा, इमाम वली रजा, मुन्ना जयपुरी आदि गणमान्य लोग मौजूद रहें. Reporter: Sandeep Kedia",entertainment
